voltage,current,power,temperature,cooler_status,timestamp
219.01,1.77,387.65,24.38,False,2025-06-01 07:30:00
219.85,1.94,426.51,24.32,False,2025-06-01 07:31:00
219.76,1.8,395.57,25.85,True,2025-06-01 07:32:00
220.38,1.76,387.87,24.14,False,2025-06-01 07:33:00
220.86,1.64,362.21,24.53,False,2025-06-01 07:34:00
219.64,1.58,347.03,24.02,False,2025-06-01 07:35:00
219.03,1.57,343.88,24.87,False,2025-06-01 07:36:00
219.45,1.77,388.43,24.96,False,2025-06-01 07:37:00
220.06,1.6,352.1,24.7,False,2025-06-01 07:38:00
220.42,1.96,432.02,24.83,False,2025-06-01 07:39:00
219.47,1.55,340.18,23.73,False,2025-06-01 07:40:00
219.1,1.84,403.14,26.93,True,2025-06-01 07:41:00
219.77,1.99,437.34,24.35,False,2025-06-01 07:42:00
220.05,1.58,347.68,25.48,True,2025-06-01 07:43:00
219.86,1.85,406.74,24.83,False,2025-06-01 07:44:00
216.36,1.73,374.3,23.24,False,2025-06-01 07:45:00
219.64,1.83,401.94,24.6,False,2025-06-01 07:46:00
220.82,1.7,375.39,24.09,False,2025-06-01 07:47:00
219.8,1.9,417.62,24.16,False,2025-06-01 07:48:00
219.16,2.0,438.32,24.42,False,2025-06-01 07:49:00
219.07,1.6,350.51,24.84,False,2025-06-01 07:50:00
220.76,1.82,401.78,24.21,False,2025-06-01 07:51:00
221.23,1.98,438.04,24.14,False,2025-06-01 07:52:00
220.54,1.97,434.46,24.02,False,2025-06-01 07:53:00
220.94,1.87,413.16,24.06,False,2025-06-01 07:54:00
220.17,1.64,361.08,24.18,False,2025-06-01 07:55:00
220.53,1.89,416.8,24.38,False,2025-06-01 07:56:00
220.51,1.62,357.23,24.84,False,2025-06-01 07:57:00
219.28,1.8,394.7,24.65,False,2025-06-01 07:58:00
219.87,1.88,413.36,24.36,False,2025-06-01 07:59:00
220.13,1.52,334.6,24.28,False,2025-06-01 08:00:00
219.17,1.6,350.67,24.36,False,2025-06-01 08:01:00
219.59,1.66,364.52,24.82,False,2025-06-01 08:02:00
219.66,1.96,430.53,24.09,False,2025-06-01 08:03:00
220.99,1.71,377.89,24.81,False,2025-06-01 08:04:00
219.14,1.99,436.09,24.66,False,2025-06-01 08:05:00
220.19,1.74,383.13,24.26,False,2025-06-01 08:06:00
219.16,1.68,368.19,24.18,False,2025-06-01 08:07:00
221.44,1.83,405.24,24.41,False,2025-06-01 08:08:00
219.42,1.7,373.01,24.9,False,2025-06-01 08:09:00
220.23,1.71,376.59,24.81,False,2025-06-01 08:10:00
220.07,1.62,356.51,24.87,False,2025-06-01 08:11:00
216.3,1.67,361.22,24.17,False,2025-06-01 08:12:00
219.35,1.56,342.19,24.2,False,2025-06-01 08:13:00
220.26,1.71,376.64,24.54,False,2025-06-01 08:14:00
220.99,1.76,388.94,24.91,False,2025-06-01 08:15:00
220.02,1.9,418.04,24.5,False,2025-06-01 08:16:00
220.82,1.84,406.31,24.39,False,2025-06-01 08:17:00
220.67,1.76,388.38,24.29,False,2025-06-01 08:18:00
219.43,1.62,355.48,24.24,False,2025-06-01 08:19:00
220.94,1.8,397.69,24.68,False,2025-06-01 08:20:00
219.25,1.83,401.23,24.85,False,2025-06-01 08:21:00
219.31,1.77,388.18,24.28,False,2025-06-01 08:22:00
219.26,1.81,396.86,24.8,False,2025-06-01 08:23:00
220.7,1.51,333.26,24.3,False,2025-06-01 08:24:00
220.07,1.98,435.74,24.8,False,2025-06-01 08:25:00
219.98,1.6,351.97,24.79,False,2025-06-01 08:26:00
220.57,1.59,350.71,24.24,False,2025-06-01 08:27:00
219.29,1.67,366.21,24.86,False,2025-06-01 08:28:00
219.73,1.63,358.16,24.99,False,2025-06-01 08:29:00
220.16,1.95,429.31,24.61,False,2025-06-01 08:30:00
219.08,1.56,341.76,26.49,True,2025-06-01 08:31:00
219.61,1.81,397.49,24.54,False,2025-06-01 08:32:00
219.48,1.55,340.19,24.71,False,2025-06-01 08:33:00
219.97,1.96,431.14,24.25,False,2025-06-01 08:34:00
220.18,1.65,363.3,22.14,False,2025-06-01 08:35:00
220.47,1.56,343.93,24.48,False,2025-06-01 08:36:00
219.78,1.78,391.21,24.7,False,2025-06-01 08:37:00
220.18,1.62,356.69,24.24,False,2025-06-01 08:38:00
220.53,1.74,383.72,24.84,False,2025-06-01 08:39:00
219.87,1.64,360.59,24.87,False,2025-06-01 08:40:00
216.08,1.58,341.41,24.59,False,2025-06-01 08:41:00
220.96,1.68,371.21,22.75,False,2025-06-01 08:42:00
220.84,1.91,421.8,24.28,False,2025-06-01 08:43:00
220.16,1.94,427.11,24.56,False,2025-06-01 08:44:00
220.92,1.55,342.43,26.9,True,2025-06-01 08:45:00
220.47,1.94,427.71,24.43,False,2025-06-01 08:46:00
220.1,1.66,365.37,24.54,False,2025-06-01 08:47:00
218.54,1.75,382.44,24.28,False,2025-06-01 08:48:00
219.33,1.55,339.96,24.98,False,2025-06-01 08:49:00
220.12,1.61,354.39,24.32,False,2025-06-01 08:50:00
220.29,1.52,334.84,24.26,False,2025-06-01 08:51:00
220.39,1.74,383.48,24.6,False,2025-06-01 08:52:00
220.37,1.68,370.22,24.94,False,2025-06-01 08:53:00
219.5,1.73,379.74,24.28,False,2025-06-01 08:54:00
220.99,1.66,366.84,24.29,False,2025-06-01 08:55:00
219.55,1.83,401.78,24.81,False,2025-06-01 08:56:00
222.5,1.94,431.65,24.68,False,2025-06-01 08:57:00
219.03,2.0,438.06,24.45,False,2025-06-01 08:58:00
220.03,1.66,365.25,24.15,False,2025-06-01 08:59:00
219.7,1.76,386.67,24.88,False,2025-06-01 09:00:00
220.88,1.58,348.99,24.12,False,2025-06-01 09:01:00
219.08,1.83,400.92,24.06,False,2025-06-01 09:02:00
219.52,1.84,403.92,24.35,False,2025-06-01 09:03:00
219.52,1.96,430.26,24.36,False,2025-06-01 09:04:00
220.73,1.84,406.14,24.52,False,2025-06-01 09:05:00
220.55,1.95,430.07,24.23,False,2025-06-01 09:06:00
219.73,1.58,347.17,24.77,False,2025-06-01 09:07:00
216.26,2.0,432.52,26.1,True,2025-06-01 09:08:00
221.53,1.56,345.59,24.06,False,2025-06-01 09:09:00
220.88,1.89,417.46,24.35,False,2025-06-01 09:10:00
220.4,1.9,418.76,24.44,False,2025-06-01 09:11:00
219.93,1.67,367.28,24.59,False,2025-06-01 09:12:00
220.46,1.66,365.96,24.77,False,2025-06-01 09:13:00
219.6,1.87,410.65,24.41,False,2025-06-01 09:14:00
220.91,1.61,355.67,24.31,False,2025-06-01 09:15:00
218.6,1.79,391.29,24.49,False,2025-06-01 09:16:00
219.73,1.87,410.9,24.09,False,2025-06-01 09:17:00
219.68,1.51,331.72,24.07,False,2025-06-01 09:18:00
220.95,1.88,415.39,24.21,False,2025-06-01 09:19:00
219.18,1.89,414.25,24.7,False,2025-06-01 09:20:00
219.74,1.95,428.49,24.51,False,2025-06-01 09:21:00
219.08,1.86,407.49,24.5,False,2025-06-01 09:22:00
219.31,1.65,361.86,24.51,False,2025-06-01 09:23:00
220.69,1.91,421.52,24.05,False,2025-06-01 09:24:00
220.77,1.97,434.92,24.03,False,2025-06-01 09:25:00
220.8,1.61,355.49,24.93,False,2025-06-01 09:26:00
217.22,1.57,341.04,24.68,False,2025-06-01 09:27:00
219.34,1.68,368.49,24.99,False,2025-06-01 09:28:00
220.96,1.87,413.2,24.3,False,2025-06-01 09:29:00
220.71,1.74,384.04,24.78,False,2025-06-01 09:30:00
219.64,1.89,415.12,24.76,False,2025-06-01 09:31:00
219.31,1.83,401.34,24.22,False,2025-06-01 09:32:00
219.61,1.84,404.08,24.23,False,2025-06-01 09:33:00
216.69,1.78,385.71,24.88,False,2025-06-01 09:34:00
216.56,1.77,383.31,24.86,False,2025-06-01 09:35:00
219.87,1.73,380.38,24.24,False,2025-06-01 09:36:00
220.9,1.96,432.96,24.69,False,2025-06-01 09:37:00
220.24,1.91,420.66,24.53,False,2025-06-01 09:38:00
220.64,1.92,423.63,26.21,True,2025-06-01 09:39:00
220.58,1.74,383.81,24.43,False,2025-06-01 09:40:00
221.91,1.85,410.53,24.97,False,2025-06-01 09:41:00
219.15,1.93,422.96,22.63,False,2025-06-01 09:42:00
219.76,1.99,437.32,24.2,False,2025-06-01 09:43:00
219.88,1.87,411.18,24.17,False,2025-06-01 09:44:00
220.02,1.72,378.43,24.01,False,2025-06-01 09:45:00
219.72,1.8,395.5,24.54,False,2025-06-01 09:46:00
216.03,1.98,427.74,24.54,False,2025-06-01 09:47:00
219.63,1.79,393.14,24.31,False,2025-06-01 09:48:00
219.57,1.99,436.94,24.96,False,2025-06-01 09:49:00
219.2,1.78,390.18,24.27,False,2025-06-01 09:50:00
219.56,1.94,425.95,24.86,False,2025-06-01 09:51:00
220.02,1.62,356.43,24.84,False,2025-06-01 09:52:00
219.99,1.84,404.78,24.18,False,2025-06-01 09:53:00
219.37,1.64,359.77,24.13,False,2025-06-01 09:54:00
219.78,1.65,362.64,24.6,False,2025-06-01 09:55:00
219.27,1.95,427.58,24.93,False,2025-06-01 09:56:00
220.2,1.52,334.7,22.78,False,2025-06-01 09:57:00
219.88,1.96,430.96,24.68,False,2025-06-01 09:58:00
219.99,1.64,360.78,24.82,False,2025-06-01 09:59:00
220.68,1.81,399.43,24.17,False,2025-06-01 10:00:00
219.76,1.76,386.78,25.31,True,2025-06-01 10:01:00
219.66,1.52,333.88,24.22,False,2025-06-01 10:02:00
220.24,1.55,341.37,24.34,False,2025-06-01 10:03:00
220.28,1.6,352.45,26.84,True,2025-06-01 10:04:00
220.35,1.52,334.93,24.44,False,2025-06-01 10:05:00
220.16,1.8,396.29,24.11,False,2025-06-01 10:06:00
220.89,1.56,344.59,24.76,False,2025-06-01 10:07:00
220.03,1.75,385.05,24.22,False,2025-06-01 10:08:00
219.37,1.5,329.06,24.96,False,2025-06-01 10:09:00
219.04,1.74,381.13,23.79,False,2025-06-01 10:10:00
219.79,1.98,435.18,24.81,False,2025-06-01 10:11:00
220.68,1.65,364.12,24.05,False,2025-06-01 10:12:00
219.14,1.97,431.71,22.23,False,2025-06-01 10:13:00
220.15,1.88,413.88,24.93,False,2025-06-01 10:14:00
220.39,2.0,440.78,26.58,True,2025-06-01 10:15:00
219.96,1.89,415.72,24.49,False,2025-06-01 10:16:00
220.68,1.55,342.05,24.35,False,2025-06-01 10:17:00
220.66,1.83,403.81,24.32,False,2025-06-01 10:18:00
220.74,1.7,375.26,24.27,False,2025-06-01 10:19:00
220.29,1.86,409.74,24.38,False,2025-06-01 10:20:00
220.61,1.6,352.98,24.44,False,2025-06-01 10:21:00
220.29,1.81,398.72,24.16,False,2025-06-01 10:22:00
220.87,1.94,428.49,24.42,False,2025-06-01 10:23:00
220.98,1.73,382.3,24.6,False,2025-06-01 10:24:00
220.88,1.76,388.75,24.27,False,2025-06-01 10:25:00
220.47,1.94,427.71,24.91,False,2025-06-01 10:26:00
219.17,1.6,350.67,25.34,True,2025-06-01 10:27:00
219.03,1.94,424.92,24.33,False,2025-06-01 10:28:00
220.84,1.87,412.97,26.37,True,2025-06-01 10:29:00
219.56,1.92,421.56,24.7,False,2025-06-01 10:30:00
219.82,1.94,426.45,24.22,False,2025-06-01 10:31:00
221.66,1.74,385.69,24.45,False,2025-06-01 10:32:00
220.08,1.92,422.55,24.34,False,2025-06-01 10:33:00
219.71,1.93,424.04,24.99,False,2025-06-01 10:34:00
219.46,1.68,368.69,24.32,False,2025-06-01 10:35:00
220.47,1.87,412.28,24.69,False,2025-06-01 10:36:00
220.92,1.9,419.75,24.19,False,2025-06-01 10:37:00
219.7,2.0,439.4,24.12,False,2025-06-01 10:38:00
219.24,1.94,425.33,24.68,False,2025-06-01 10:39:00
220.77,1.58,348.82,24.19,False,2025-06-01 10:40:00
219.8,1.85,406.63,24.03,False,2025-06-01 10:41:00
219.78,1.92,421.98,26.2,True,2025-06-01 10:42:00
219.58,1.56,342.54,24.96,False,2025-06-01 10:43:00
220.64,1.77,390.53,24.61,False,2025-06-01 10:44:00
219.44,1.61,353.3,24.49,False,2025-06-01 10:45:00
220.53,1.96,432.24,24.37,False,2025-06-01 10:46:00
220.93,1.7,375.58,24.77,False,2025-06-01 10:47:00
219.8,1.83,402.23,24.75,False,2025-06-01 10:48:00
219.26,1.9,416.59,24.1,False,2025-06-01 10:49:00
220.59,1.99,438.97,24.85,False,2025-06-01 10:50:00
220.33,1.79,394.39,24.02,False,2025-06-01 10:51:00
219.33,1.97,432.08,24.42,False,2025-06-01 10:52:00
220.97,1.65,364.6,24.64,False,2025-06-01 10:53:00
220.41,1.59,350.45,24.17,False,2025-06-01 10:54:00
220.55,1.73,381.55,24.25,False,2025-06-01 10:55:00
219.27,1.9,416.61,24.57,False,2025-06-01 10:56:00
219.65,1.72,377.8,24.97,False,2025-06-01 10:57:00
219.73,1.97,432.87,26.13,True,2025-06-01 10:58:00
220.47,1.57,346.14,24.33,False,2025-06-01 10:59:00
220.48,1.77,390.25,24.81,False,2025-06-01 11:00:00
220.15,1.98,435.9,23.35,False,2025-06-01 11:01:00
220.98,1.51,333.68,24.97,False,2025-06-01 11:02:00
220.92,1.86,410.91,24.85,False,2025-06-01 11:03:00
219.09,1.8,394.36,24.21,False,2025-06-01 11:04:00
220.23,1.57,345.76,24.78,False,2025-06-01 11:05:00
219.9,1.78,391.42,22.57,False,2025-06-01 11:06:00
220.26,1.51,332.59,24.37,False,2025-06-01 11:07:00
220.5,1.68,370.44,23.83,False,2025-06-01 11:08:00
216.3,1.78,385.01,24.83,False,2025-06-01 11:09:00
219.02,1.54,337.29,24.87,False,2025-06-01 11:10:00
219.78,1.57,345.05,24.11,False,2025-06-01 11:11:00
219.68,1.76,386.64,23.09,False,2025-06-01 11:12:00
219.94,1.85,406.89,24.19,False,2025-06-01 11:13:00
220.78,1.94,428.31,24.86,False,2025-06-01 11:14:00
220.47,1.64,361.57,24.2,False,2025-06-01 11:15:00
220.14,1.83,402.86,24.48,False,2025-06-01 11:16:00
219.16,1.83,401.06,24.88,False,2025-06-01 11:17:00
219.72,1.63,358.14,22.01,False,2025-06-01 11:18:00
220.67,1.92,423.69,23.6,False,2025-06-01 11:19:00
219.62,1.57,344.8,26.77,True,2025-06-01 11:20:00
218.83,1.5,328.25,24.68,False,2025-06-01 11:21:00
219.73,1.74,382.33,24.59,False,2025-06-01 11:22:00
220.82,1.64,362.14,24.92,False,2025-06-01 11:23:00
220.66,1.91,421.46,24.37,False,2025-06-01 11:24:00
222.81,1.82,405.51,24.53,False,2025-06-01 11:25:00
219.34,1.8,394.81,24.9,False,2025-06-01 11:26:00
219.48,1.81,397.26,24.69,False,2025-06-01 11:27:00
219.93,1.92,422.27,24.67,False,2025-06-01 11:28:00
220.03,1.73,380.65,24.32,False,2025-06-01 11:29:00
219.85,1.95,428.71,24.95,False,2025-06-01 11:30:00
220.37,1.58,348.18,24.53,False,2025-06-01 11:31:00
222.79,1.64,365.38,24.08,False,2025-06-01 11:32:00
220.22,1.57,345.75,24.45,False,2025-06-01 11:33:00
219.43,1.77,388.39,24.8,False,2025-06-01 11:34:00
219.95,1.72,378.31,24.96,False,2025-06-01 11:35:00
220.65,1.64,361.87,24.45,False,2025-06-01 11:36:00
220.58,1.54,339.69,24.86,False,2025-06-01 11:37:00
220.49,1.99,438.78,24.63,False,2025-06-01 11:38:00
220.23,1.56,343.56,24.24,False,2025-06-01 11:39:00
220.6,1.67,368.4,24.44,False,2025-06-01 11:40:00
220.35,1.51,332.73,24.25,False,2025-06-01 11:41:00
221.56,1.6,354.5,24.03,False,2025-06-01 11:42:00
220.55,1.66,366.11,24.44,False,2025-06-01 11:43:00
219.36,1.65,361.94,24.95,False,2025-06-01 11:44:00
220.04,1.71,376.27,24.82,False,2025-06-01 11:45:00
220.83,2.0,441.66,24.57,False,2025-06-01 11:46:00
220.12,1.57,345.59,24.03,False,2025-06-01 11:47:00
220.67,1.59,350.87,24.11,False,2025-06-01 11:48:00
220.08,1.73,380.74,22.85,False,2025-06-01 11:49:00
221.57,1.97,436.49,24.91,False,2025-06-01 11:50:00
220.0,1.53,336.6,24.96,False,2025-06-01 11:51:00
219.91,1.69,371.65,24.67,False,2025-06-01 11:52:00
219.64,1.66,364.6,25.97,True,2025-06-01 11:53:00
220.34,1.64,361.36,24.18,False,2025-06-01 11:54:00
219.84,1.96,430.89,24.67,False,2025-06-01 11:55:00
219.87,1.75,384.77,24.67,False,2025-06-01 11:56:00
220.81,1.9,419.54,24.37,False,2025-06-01 11:57:00
220.29,1.5,330.44,24.87,False,2025-06-01 11:58:00
220.02,1.54,338.83,24.76,False,2025-06-01 11:59:00
220.4,1.87,412.15,24.38,False,2025-06-01 12:00:00
216.08,1.78,384.62,24.54,False,2025-06-01 12:01:00
219.98,1.52,334.37,24.9,False,2025-06-01 12:02:00
219.82,1.97,433.05,24.66,False,2025-06-01 12:03:00
220.64,1.96,432.45,24.54,False,2025-06-01 12:04:00
220.61,1.55,341.95,24.43,False,2025-06-01 12:05:00
220.98,1.91,422.07,24.9,False,2025-06-01 12:06:00
219.86,1.86,408.94,22.36,False,2025-06-01 12:07:00
219.48,1.62,355.56,24.82,False,2025-06-01 12:08:00
222.81,1.87,416.65,24.5,False,2025-06-01 12:09:00
219.47,1.74,381.88,24.13,False,2025-06-01 12:10:00
219.27,1.71,374.95,24.81,False,2025-06-01 12:11:00
220.68,1.64,361.92,24.58,False,2025-06-01 12:12:00
219.26,1.77,388.09,24.09,False,2025-06-01 12:13:00
219.1,1.65,361.51,24.78,False,2025-06-01 12:14:00
222.78,1.81,403.23,25.93,True,2025-06-01 12:15:00
220.06,1.99,437.92,23.84,False,2025-06-01 12:16:00
220.52,2.0,441.04,24.75,False,2025-06-01 12:17:00
220.1,1.97,433.6,24.39,False,2025-06-01 12:18:00
220.14,1.53,336.81,25.22,True,2025-06-01 12:19:00
220.24,1.91,420.66,24.41,False,2025-06-01 12:20:00
219.73,1.83,402.11,24.23,False,2025-06-01 12:21:00
220.55,1.82,401.4,24.95,False,2025-06-01 12:22:00
219.48,1.74,381.9,24.85,False,2025-06-01 12:23:00
219.66,1.77,388.8,24.91,False,2025-06-01 12:24:00
222.7,1.71,380.82,23.76,False,2025-06-01 12:25:00
220.21,1.71,376.56,24.25,False,2025-06-01 12:26:00
219.95,1.56,343.12,24.21,False,2025-06-01 12:27:00
219.72,1.66,364.74,24.85,False,2025-06-01 12:28:00
219.63,1.76,386.55,24.42,False,2025-06-01 12:29:00
219.88,1.62,356.21,24.24,False,2025-06-01 12:30:00
220.39,1.85,407.72,24.37,False,2025-06-01 12:31:00
220.52,1.73,381.5,24.76,False,2025-06-01 12:32:00
220.84,1.88,415.18,24.69,False,2025-06-01 12:33:00
219.16,1.51,330.93,24.05,False,2025-06-01 12:34:00
220.91,1.82,402.06,24.84,False,2025-06-01 12:35:00
219.89,1.72,378.21,24.84,False,2025-06-01 12:36:00
220.38,1.66,365.83,24.55,False,2025-06-01 12:37:00
219.38,1.81,397.08,24.94,False,2025-06-01 12:38:00
220.09,1.63,358.75,24.52,False,2025-06-01 12:39:00
220.57,1.55,341.88,24.87,False,2025-06-01 12:40:00
219.51,1.73,379.75,24.15,False,2025-06-01 12:41:00
220.68,1.8,397.22,22.55,False,2025-06-01 12:42:00
220.82,1.57,346.69,24.83,False,2025-06-01 12:43:00
220.53,1.6,352.85,24.57,False,2025-06-01 12:44:00
222.02,1.99,441.82,24.09,False,2025-06-01 12:45:00
219.36,1.53,335.62,24.47,False,2025-06-01 12:46:00
219.14,1.98,433.9,24.54,False,2025-06-01 12:47:00
219.46,1.9,416.97,24.15,False,2025-06-01 12:48:00
219.35,1.57,344.38,24.79,False,2025-06-01 12:49:00
220.0,1.74,382.8,24.3,False,2025-06-01 12:50:00
219.33,1.69,370.67,24.51,False,2025-06-01 12:51:00
219.11,1.99,436.03,24.12,False,2025-06-01 12:52:00
219.08,1.6,350.53,24.47,False,2025-06-01 12:53:00
219.32,1.6,350.91,24.5,False,2025-06-01 12:54:00
219.79,1.61,353.86,25.29,True,2025-06-01 12:55:00
220.33,1.52,334.9,24.34,False,2025-06-01 12:56:00
219.51,1.7,373.17,24.17,False,2025-06-01 12:57:00
220.67,1.6,353.07,24.41,False,2025-06-01 12:58:00
218.86,1.97,431.15,24.41,False,2025-06-01 12:59:00
219.4,1.91,419.05,24.42,False,2025-06-01 13:00:00
220.99,1.55,342.53,24.7,False,2025-06-01 13:01:00
220.45,1.7,374.76,24.25,False,2025-06-01 13:02:00
220.63,1.55,341.98,24.01,False,2025-06-01 13:03:00
220.18,1.61,354.49,24.9,False,2025-06-01 13:04:00
218.83,1.68,367.63,24.36,False,2025-06-01 13:05:00
220.13,1.62,356.61,24.14,False,2025-06-01 13:06:00
220.25,1.65,363.41,24.98,False,2025-06-01 13:07:00
217.93,1.85,403.17,24.91,False,2025-06-01 13:08:00
220.42,1.64,361.49,24.83,False,2025-06-01 13:09:00
219.78,1.96,430.77,24.7,False,2025-06-01 13:10:00
220.65,1.85,408.2,24.43,False,2025-06-01 13:11:00
220.28,1.73,381.08,24.1,False,2025-06-01 13:12:00
219.0,1.89,413.91,24.3,False,2025-06-01 13:13:00
219.57,1.87,410.6,24.5,False,2025-06-01 13:14:00
220.23,1.68,369.99,24.65,False,2025-06-01 13:15:00
219.89,1.99,437.58,24.34,False,2025-06-01 13:16:00
219.96,1.68,369.53,25.6,True,2025-06-01 13:17:00
219.98,1.64,360.77,24.02,False,2025-06-01 13:18:00
219.63,1.62,355.8,24.99,False,2025-06-01 13:19:00
218.08,1.76,383.82,24.69,False,2025-06-01 13:20:00
220.62,1.97,434.62,24.78,False,2025-06-01 13:21:00
219.77,1.73,380.2,24.12,False,2025-06-01 13:22:00
220.13,1.6,352.21,24.08,False,2025-06-01 13:23:00
219.7,1.59,349.32,24.87,False,2025-06-01 13:24:00
219.21,1.68,368.27,24.44,False,2025-06-01 13:25:00
219.13,1.62,354.99,24.67,False,2025-06-01 13:26:00
220.73,1.73,381.86,24.25,False,2025-06-01 13:27:00
220.88,1.62,357.83,24.31,False,2025-06-01 13:28:00
220.96,1.71,377.84,24.77,False,2025-06-01 13:29:00
217.1,1.58,343.02,24.7,False,2025-06-01 13:30:00
220.83,1.79,395.29,24.52,False,2025-06-01 13:31:00
219.72,1.6,351.55,24.92,False,2025-06-01 13:32:00
220.29,1.62,356.87,24.05,False,2025-06-01 13:33:00
220.9,1.55,342.4,24.6,False,2025-06-01 13:34:00
219.67,1.69,371.24,24.75,False,2025-06-01 13:35:00
220.81,1.78,393.04,24.5,False,2025-06-01 13:36:00
217.44,1.93,419.66,24.3,False,2025-06-01 13:37:00
219.29,1.62,355.25,24.12,False,2025-06-01 13:38:00
218.49,1.78,388.91,24.42,False,2025-06-01 13:39:00
219.38,1.58,346.62,25.58,True,2025-06-01 13:40:00
219.74,1.52,334.0,24.91,False,2025-06-01 13:41:00
219.24,1.69,370.52,24.27,False,2025-06-01 13:42:00
220.72,1.87,412.75,24.78,False,2025-06-01 13:43:00
219.63,1.85,406.32,24.84,False,2025-06-01 13:44:00
219.1,1.74,381.23,24.68,False,2025-06-01 13:45:00
219.63,1.99,437.06,24.19,False,2025-06-01 13:46:00
219.8,1.86,408.83,24.78,False,2025-06-01 13:47:00
219.82,1.54,338.52,24.63,False,2025-06-01 13:48:00
220.76,1.53,337.76,24.63,False,2025-06-01 13:49:00
220.9,1.88,415.29,24.98,False,2025-06-01 13:50:00
220.74,1.99,439.27,24.66,False,2025-06-01 13:51:00
220.28,1.57,345.84,24.22,False,2025-06-01 13:52:00
220.4,1.6,352.64,22.74,False,2025-06-01 13:53:00
219.01,1.64,359.18,24.04,False,2025-06-01 13:54:00
220.28,1.51,332.62,26.63,True,2025-06-01 13:55:00
219.09,1.67,365.88,24.09,False,2025-06-01 13:56:00
219.74,1.97,432.89,26.48,True,2025-06-01 13:57:00
220.12,1.52,334.58,26.38,True,2025-06-01 13:58:00
219.32,1.6,350.91,24.55,False,2025-06-01 13:59:00
219.07,1.98,433.76,24.93,False,2025-06-01 14:00:00
220.17,1.87,411.72,24.33,False,2025-06-01 14:01:00
220.59,1.51,333.09,26.6,True,2025-06-01 14:02:00
220.02,1.88,413.64,24.56,False,2025-06-01 14:03:00
221.31,1.72,380.65,24.14,False,2025-06-01 14:04:00
219.69,1.86,408.62,22.07,False,2025-06-01 14:05:00
219.52,1.79,392.94,24.76,False,2025-06-01 14:06:00
219.37,1.51,331.25,24.52,False,2025-06-01 14:07:00
220.89,1.88,415.27,24.09,False,2025-06-01 14:08:00
220.72,1.68,370.81,24.74,False,2025-06-01 14:09:00
220.36,1.5,330.54,24.38,False,2025-06-01 14:10:00
219.43,1.8,394.97,24.97,False,2025-06-01 14:11:00
220.66,1.82,401.6,24.09,False,2025-06-01 14:12:00
220.3,1.84,405.35,22.43,False,2025-06-01 14:13:00
220.29,1.65,363.48,24.05,False,2025-06-01 14:14:00
220.53,1.9,419.01,24.17,False,2025-06-01 14:15:00
219.69,1.51,331.73,24.49,False,2025-06-01 14:16:00
219.37,1.72,377.32,24.54,False,2025-06-01 14:17:00
220.69,1.58,348.69,24.57,False,2025-06-01 14:18:00
219.84,2.0,439.68,24.21,False,2025-06-01 14:19:00
220.17,1.78,391.9,24.81,False,2025-06-01 14:20:00
219.39,1.74,381.74,24.22,False,2025-06-01 14:21:00
219.71,1.67,366.92,24.05,False,2025-06-01 14:22:00
220.15,1.53,336.83,24.57,False,2025-06-01 14:23:00
219.8,1.65,362.67,24.64,False,2025-06-01 14:24:00
220.19,1.78,391.94,24.72,False,2025-06-01 14:25:00
220.79,1.91,421.71,24.89,False,2025-06-01 14:26:00
220.04,1.79,393.87,24.27,False,2025-06-01 14:27:00
219.29,1.95,427.62,23.15,False,2025-06-01 14:28:00
219.39,1.52,333.47,24.77,False,2025-06-01 14:29:00
220.9,1.66,366.69,24.0,False,2025-06-01 14:30:00
220.63,1.68,370.66,24.27,False,2025-06-01 14:31:00
219.91,1.89,415.63,24.75,False,2025-06-01 14:32:00
